id,name,type,discription
975,laptop dell inspiron 5490 70196706,laptop,"laptop dell inspiron 5490 70196706cpu: intel® core™ i7-10510u (1.80 ghz upto 4.90 ghz, 8mb) ram: 8gb ddr4 2666mhz (4gb onboard ddr4 2666mhz + 4gb(4gx1) ddr4 2666mhz ổ cứng: 512gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: nvidia(r) geforce(r) mx230 with 2gb gddr5 màn hình: 14.0-inch fhd (1920 x 1080) an ti-glare led backlight narrow border wva display os: windows 10 home plus single language english pin: 3-cell battery, 51 whr (integrated) cân nặng: 1.66 kg tính năng: bảo mật vân tay,… "
976,laptop lenovo yoga s740-14iil 81rs0036vn,laptop,"laptop lenovo yoga s740-14iil 81rs0036vncpu: intel core i5-1035g4 (1.10ghz upto 3.70ghz, 6mb) ram: 8gb lpddr4 ổ cứng: 512gb pcie ssd vga: intel® hd iris graphics màn hình: 14.0\"" inch fhd (1920 x 1080) ips pin: 4cell, 62whr cân nặng: 1.4 kg tính năng: đèn nền bàn phím os: windows 10 home sl "
977,laptop dell vostro 5590 70197465,laptop,"laptop dell vostro 5590 70197465cpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb onboard ddr4 2666mhz ( còn 1 khe) ổ cứng: 256gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: intel hd graphics 620 màn hình: 15.6-inch fhd (1920 x 1080) anti-glare led backlit narrow border wva display os: windows 10 home plus single language english pin: 3 cell 42whr cân nặng: 1.66 kg tính năng: bảo mật vân tay "
978,laptop lenovo ideapad gaming 3 15imh05 81y4006svn,laptop,"laptop lenovo ideapad gaming 3 15imh05 81y4006svncpu: intel® core™ i5-10300h (2.50ghz upto 4.50ghz, 8mb) ram: 8gb ddr4 2933mhz ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x4+ 1slot hdd 2,5\"" vga: nvidia geforce gtx 1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 250nits anti-glare, 60hz. độ phủ màu 65% srgb và 45% adobe rgb pin: 3cell 45wh cân nặng: 2.2 kg os: windows 10 home 64 "
979,laptop lenovo v14-iil 82c400w8vn,laptop,"laptop lenovo v14-iil 82c400w8vncpu: intel® core™ i5-1035g1 (1.00ghz upto 3.60ghz, 6mb) ram: 8gb ddr4 2666mhz(4gb onboard ddr4/ 2666mhz + 4gb ddr4/ 2666mhz) ổ cứng: 256gb ssd m.2 2242 pcie nvme 3.0x2 vga: intel® uhd graphics màn hình: 14.0 inch fhd (1920x1080) tn 220nits anti-glare pin: 2cell, 30wh cân nặng: 1.6kg os: freedos "
980,laptop dell vostro 3490 70207360,laptop,"laptop dell vostro 3490 70207360cpu: intel® core™ i5-10210u (1.60 ghz upto 4.20 ghz, 6mb) ram: 8gb(8gx1) ddr4 2666mhz ( còn 1 khe cắm ram) ổ cứng: 256gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: intel® uhd graphics màn hình: 14.0-inch fhd (1920 x 1080) an ti-glare led backlit wva display os: windows 10 home pin: 3 cell cân nặng: 1.94 kg tính năng: bảo mật vân tay "
981,laptop lenovo thinkbook 13s-iml 20rr004svn,laptop,"laptop lenovo thinkbook 13s-iml 20rr004svncpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 4 nhân 8 luồng, 6mb) ram: 8gb so-dimm ddr4-2666mhz (1 khe) ổ cứng: 256gb ssd m.2 2280 pcie nvme vga: intel uhd graphics màn hình: 13.3 inch fhd (1920x1080) ips 300nits anti-glare dolby vision pin: 4cell 45wh cân nặng: 1.4 kg tính năng: bảo mật vân tay os: windows 10 home sl 64-bit "
982,laptop dell inspiron 3593 70205743 - đen,laptop,"laptop dell inspiron 3593 70205743 - đencpu: intel® core™ i5-1035g1 (1.00 ghz upto 3.60 ghz, 6mb) ram: 4gb (4gx1) ddr4 2666mhz ( 2 khe ) ổ cứng: 256gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: nvidia geforce mx230 2gb gddr5 màn hình: 15.6\"" fhd (1920*1080) os: windows 10 home plus pin: 3cells 42whrs cân nặng: 2.20 kg "
983,laptop lenovo v14-iil 82c400x3vn,laptop,"laptop lenovo v14-iil 82c400x3vncpu: intel® core™ i3-1005g1 (1.20ghz upto 3.40ghz, 4mb) ram: 4gb ddr4 2666mhz+ 1slot ổ cứng: 256gb ssd m.2 2242 pcie nvme 3.0x2 vga: intel® uhd graphics màn hình: 14.0 inch fhd (1920x1080) tn 220nits anti-glare pin: 2cell, 30wh cân nặng: 1.6kg os: freedos "
984,laptop lenovo ideapad 5 15iil05 81yk004vvn,laptop,"laptop lenovo ideapad 5 15iil05 81yk004vvncpu: intel® core™ i5-1035g1 (1.00ghz upto 3.60ghz, 6mb) ram:8gb onboard ddr4 3200mhz ổ cứng: 256gb ssd m.2 2242 pcie nvme 3.0x2 vga: nvidia geforce mx330 2gb gddr5 màn hình: 15.6 inch fhd (1920x1080) ips 300nits anti-glare pin: 3 cell,57wh cân nặng: 1.7kg tính năng: bảo mật vân tay, đèn nền bàn phím os: windows 10 sl "
985,laptop dell vostro 5490 70197464,laptop,"laptop dell vostro 5490 70197464cpu: intel® core™ i7-10510u (1.80 ghz upto 4.90 ghz, 8mb) ram: 8gb onboard ddr4 2666mhz( còn 1 khe cắm ram) ổ cứng: 512gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: nvidia geforce mx250 2gb màn hình: 14.0\"" fhd (1920 x 1080) ag led backlight nt narrow border wv a display os: windows 10 home pin: 3-cell 42whr cân nặng: 1.49 kg tính năng: bảo mật vân tay,… "
986,laptop lenovo thinkpad e14 20ra007cva,laptop,"laptop lenovo thinkpad e14 20ra007cvacpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb(1x 8gb) so-dimm ddr4-2666mhz ( 1 khe cắm / hỗ trợ tối đa 16gb ) ổ cứng: 512gb ssd m.2 2280 pcie nvme 3.0x4 (hỗ trợ nâng cấp hdd) vga: integrated intel uhd graphics màn hình: 14.0 inch fhd (1920 x 1080) ips pin: 3cell, 45wh os: freedos "
987,laptop lenovo thinkpad t14s gen 1 20t0s01n00,laptop,"laptop lenovo thinkpad t14s gen 1 20t0s01n00cpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb soldered ddr4 2666mhz onboard ổ cứng: 512gb ssd m.2 2280 pcie nvme opal2 vga: integrated intel uhd graphics màn hình: 14.0 inch fhd (1920x1080) ips 250nits anti-glare pin: 3cell, 57wh cân nặng: 1.27kg tính năng: bảo mật vân tay,… màu sắc: đen os: freedos "
988,laptop lenovo thinkpad x390 20q0s03m00,laptop,"laptop lenovo thinkpad x390 20q0s03m00cpu: intel® core™ i5-8265u (1.6 upto 3.9 ghz, 6mb, 4 nhân 8 luồng) ram: 8gb ddr4 ổ cứng: 256gb ssd m.2 nvme vga: intel® uhd graphics 620 màn hình: 13.3\"" fhd (1920*1080) ips pin: 6 cell 48wh os: dos cân nặng: 1.3kg tính năng: bảo mật vân tay "
989,laptop dell inspiron t7391a - p113g001t91a,laptop,"laptop dell inspiron t7391a - p113g001t91acpu: intel® core™ i7-10510u (1.80ghz upto 4.90ghz, 8mb) ram: 8gb(onboard) lpddr3 2133mhz ổ cứng: 512gb m.2 pcie nvme ssd vga: intel uhd graphics màn hình: 13.3\"" fhd (1920x1080) ips - cảm ứng os: windows10 home plus sl pin: 4cell 52whr cân nặng: 1.4 kg tính năng: màn hình cảm ứng "
990,laptop lenovo thinkpad e590 20nbs07000,laptop,"laptop lenovo thinkpad e590 20nbs07000lenovo thinkpad e590 20nbs07000 - đen cpu: intel® core™ i5-8265u (1.60 upto 3.90ghz, 4 nhân 8 luồng, 6mb) ram: 4gb ddr4 + 1slot hdd: 1tb hdd + ssd 120g ( quà tặng từ apc) vga: intel® uhd graphics 620 màn hình: 15.6\"" hd (1366 x 768) anti-glare os: free dos pin: 3cell, 45wh cân nặng: 2.1kg "
991,laptop lenovo l340-15irh 81lk01glvn,laptop,"laptop lenovo l340-15irh 81lk01glvncpu: intel® core™ i7-9750h (2.60 ghz upto 4.50 ghz, 12mb) ram: 8gb ddr4 ổ cứng: 256gb ssd m.2 2242 nvme vga: nvidia geforce gtx 1050 3gb gddr5 màn hình: 15.6 inch fhd (1920*1080) ips pin: 3 cell 45wh os: windows 10 home "
992,laptop lenovo thinkpad e14 20ras0kx00(đen),laptop,"laptop lenovo thinkpad e14 20ras0kx00(đen)cpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 1 x 8gb ddr4 2666mhz ( 1 khe cắm / hỗ trợ tối đa 16gb ) ổ cứng: 256gb ssd m.2 nvme (hỗ trợ nâng cấp hdd) vga: intel® uhd graphics màn hình: 14.0 inch fhd (1920 x 1080) ips pin: 3cell, 45wh cân nặng: 1.69kg tính năng: bảo mật vân tay os: freedos "
993,laptop dell latitude 3400 70200858,laptop,"laptop dell latitude 3400 70200858cpu: intel® core™ i7-8565u (1.80 upto 4.60ghz, 4 nhân 8 luồng, 8mb) ram: 8gb ddr4 ổ cứng: 1tb hdd + 1 slot m2 để nâng cấp ssd vga: nvidia geforce mx130 2gb gddr5 màn hình: 14.0 inch fhd (1920 x 1080) os: ubuntu pin: 3 cell 42whr cân nặng: 1.67 kg "
994,laptop lenovo thinkbook 13s-iml 20rr004uvn,laptop,"laptop lenovo thinkbook 13s-iml 20rr004uvncpu: intel® core™ i7-10510u (1.8ghz upto 4.9ghz, 4 nhân 8 luồng, 8mb) ram: 8gb ddr4 ổ cứng: 512gb ssd m.2 nvme vga: intel® uhd graphics màn hình: 13.3\"" fhd(1920*1080) ips pin: 4cell 45wh cân nặng: 1.32 kg tính năng: bảo mật vân tay os: windows 10 home sl "
995,laptop lenovo thinkbook 15-iil 20sm00a2vn - xám,laptop,"laptop lenovo thinkbook 15-iil 20sm00a2vn - xámcpu: intel core i5-1035g1(1.00ghz upto 3.60ghz, 6mb) ram: 4gb ddr4 2666mhz (1 khe, tối đa 24gb) ổ cứng: 256gb ssd m.2 2242 pcie nvme 3.0x2 vga: integrated intel uhd graphics màn hình: 15.6 inch fhd (1920x1080) tn 220nits anti-glare pin: 3cell, 45wh cân nặng: 1.70 kg tính năng: bảo mật vân tay os: free dos "
996,laptop lenovo ideapad 3 15ada05 81w100guvn,laptop,"laptop lenovo ideapad 3 15ada05 81w100guvncpu: amd ryzen™ 3-3250u (2.60ghz upto 3.50ghz, 4mb) ram: 4gb soldered ddr4-2400mhz (1 khe) ổ cứng: 256gb ssd m.2 2242 pcie nvme 3.0x2 vga: integrated amd radeon graphics màn hình: 15.6 inch fhd (1920x1080) tn 220nits anti-glare pin: 2 cell, 35wh cân nặng: 1.85 kg màu sắc: xám os: windows 10 home 64 "
997,laptop lenovo thinkbook 15-iml 20rw0091vn,laptop,"laptop lenovo thinkbook 15-iml 20rw0091vncpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 4 nhân 8 luồng, 6mb) ram: 4gb ddr4 + 1slot ổ cứng: 256gb ssd m.2 nvme vga: intel uhd graphics màn hình: 15.6 inch fhd (1920x1080) pin: 3cell 45wh cân nặng: 1.7kg tính năng: bảo mật vân tay os: free dos "
998,laptop lenovo ideapad 3 14are05 81w3002fvn,laptop,"laptop lenovo ideapad 3 14are05 81w3002fvncpu: amd ryzen 3 4300u (2.70ghz upto 3.70ghz, 4mb) ram: 4gb soldered ddr4 2666mhz (1 khe, tối đa 8gb) ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x2 vga: intel uhd graphics màn hình: 14.0 inch fhd (1920x1080) tn 220nits anti-glare os: windows 10 home 64 pin: 2cell 35wh cân nặng: 1.5 kg "
999,laptop lenovo ideapad slim 3-14are05_81w30059vn,laptop,"laptop lenovo ideapad slim 3-14are05_81w30059vncpu: amd ryzen™ 5-4500u (2.30ghz upto 4.0ghz, 8mb) ram: 4gb soldered ddr4 2666mhz + 4gb so-dimm ddr4-2666mhz (1 khe) ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x2 vga: integrated amd radeon graphics màn hình: 14.0 inch fhd (1920x1080) tn 220nits anti-glare pin: 35wh cân nặng: 1.5kg màu sắc: đen os: windows 10 home 64 "
1000,laptop dell xps 13 9300 70217873,laptop,"laptop dell xps 13 9300 70217873cpu: intel® core™ i5-1035g1 (1.00ghz upto 3.60ghz, 6mb) ram: 8gb 3733mhz lpddr4x onboard ổ cứng: 512gb m.2 pcie nvme vga: đồ họa intel® uhd màn hình: 13.4 inh fhd+ (1920 x 1200) infinityedge anti-glare 500-nit display pin: 4 cell, 52 whr cân nặng: 1.2 kg tính năng: bảo mật vân tay màu sắc: bạc os: windows 10 home 64-bit "
1001,laptop lenovo ideapad slim3-14are05 81w3005avn,laptop,"laptop lenovo ideapad slim3-14are05 81w3005avncpu: amd ryzen™ 7-4700u (2.00ghz upto 4.10ghz, 8mb) ram: 4gb soldered ddr4 2666mhz + 4gb so-dimm ddr4-2666mhz (1 khe) ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x2 vga: integrated amd radeon graphics màn hình: 14.0 inch fhd (1920x1080) tn 220nits anti-glare pin: 35wh cân nặng: 1.5kg màu sắc: xám os: windows 10 home 64 "
1002,laptop dell latitude 5510 42lt550003,laptop,"laptop dell latitude 5510 42lt550003cpu: intel core i7-10610u (1.80ghz upto 4.90ghz, 8mb) ram: 8gb ddr4 ổ cứng: 256gb m.2 pcie nvme ssd vga: intel® uhd graphics 620 màn hình: 15.6 inch fhd wva (1920 x 1080) anti-glare pin: 4 cell, 68whr cân nặng: 1.82 kg os: ubuntu linux 18.04 "
1003,laptop lenovo thinkpad l13 20r30025va,laptop,"laptop lenovo thinkpad l13 20r30025vacpu: intel® core™ i7-10510u (1.80ghz upto 4.90ghz, 8mb) ram: 8gb soldered ddr4-2666mhz ổ cứng: 256gb ssd m.2 2280 pcie nvme opal2 vga: intel uhd graphics màn hình: 13.3 inch fhd (1920x1080) ips 250nits anti-glare pin: 4 cell, 46wh cân nặng: 1.38 kg tính năng: bảo mật vân tay, đèn nền bàn phím màu sắc: đen os: free dos "
1004,laptop lenovo legion 5 15imh05 82au004yvn - đen,laptop,"laptop lenovo legion 5 15imh05 82au004yvn - đencpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 8gb ddr4 2933mhz (2 khe, tối đa 16gb) ổ cứng: 512gb ssd m.2 2280 pcie nvme (nâng cấp 1 hdd có cable đi kèm) vga: nvidia geforce gtx 1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 250nits anti-glare, 120hz, 45% gamut pin: 4 cell, 60wh cân nặng: 2.3 kg os: windows 10 home 64 "
1005,laptop lenovo legion 5p 15imh05 82ay003evn,laptop,"laptop lenovo legion 5p 15imh05 82ay003evncpu: intel® core™ i5-10300h (2.50ghz upto 4.50ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4-2933mhz ổ cứng: 512gb ssd m.2 2280 pcie nvme (nâng cấp ssd) vga: nvidia geforce gtx 1650 ti 4gb gddr6 màn hình: 15.6 inch fhd (1920 x 1080) 144hz, led backlight, ips, 16:9 aspect ratio, anti-glare,100% srgb, dolby vision pin: 4cell, 60wh cân nặng: 2.3 kg tính năng: đèn nền bàn phím màu sắc: iron grey os: windows 10 home 64 "
1006,laptop lenovo legion 5p 15imh05 82ay003fvn,laptop,"laptop lenovo legion 5p 15imh05 82ay003fvncpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 8gb(1x 8gb) so-dimm ddr4-2933mhz ổ cứng: 512gb ssd m.2 2280 pcie nvme (có nâng cấp ssd) vga: nvidia geforce gtx 1650 ti 4gb gddr6 màn hình: 15.6 inch fhd (1920 x 1080) @144hz, led backlight, ips, 16:9 aspect ratio, anti-glare,100% srgb, dolby vision pin: 4 cell int (80wh) cân nặng: 2.3 kg tính năng: đèn nền bàn phím, 4-zone rgb led backlight màu sắc: iron grey os: windows 10 home 64 "
1007,laptop lenovo thinkpad x1 yoga gen 4 20sa000vvn,laptop,"laptop lenovo thinkpad x1 yoga gen 4 20sa000vvncpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 16gb lpddr3 2133mhz ổ cứng: 512gb ssd m.2 nvme vga: intel® uhd graphics màn hình: 14.0 inch fhd(1920*1080) ips - multi-touch pin: 4cell 51wh cân nặng: 1.35 kg tính năng: bảo mật vân tay,… os: windows 10 pro 64 "
1008,laptop lenovo legion 5-15arh05 82b5004evn,laptop,"laptop lenovo legion 5-15arh05 82b5004evncpu: amd ryzen 7-4800h (2.90ghz upto 4.20ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4-3200mhz (2 khe) ổ cứng: 512gb ssd m.2 2280 pcie nvme vga: nvidia geforce gtx 1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 250nits anti-glare, 120hz, 45% ntsc pin: 4cell, 60wh cân nặng: 2.3 kg tính năng: đèn nền bàn phím màu sắc: phantom black os: windows 10 home 64 "
1009,laptop lenovo thinkpad x1 carbon 7 20r1s00100,laptop,"laptop lenovo thinkpad x1 carbon 7 20r1s00100cpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb lpddr3 2133mhz onboard ổ cứng: 256gb ssd m.2 nvme vga: intel® uhd graphics màn hình: 14.0 inch wqhd (2560 x 1440) ips, anti-glare, 300 nits pin: 4cell 51wh cân nặng: 1.08 kg tính năng: bảo mật vân tay os: windows 10 pro 64 "
1010,laptop lenovo ideapad gaming 3 15arh05 82ey00c3vn,laptop,"laptop lenovo ideapad gaming 3 15arh05 82ey00c3vncpu: amd ryzen™ 5-4600h (3.00ghz upto 4.00ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4 3200mhz (2 khe) ổ cứng: 256gb ssd m.2 2242 pcie nvme 3.0x4 vga: nvidia geforce gtx 1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 250nits anti-glare, 60hz pin: 3cell 45wh cân nặng: 2.2 kg màu sắc: đen os: windows 10 home 64 "
1011,laptop lenovo thinkbook 15-iml 20rw008wvn - xám,laptop,"laptop lenovo thinkbook 15-iml 20rw008wvn - xámcpu: intel® core™ i3-10110u (2.10ghz upto 4.10ghz, 2 nhân 4 luồng, 4mb) ram: 4gb ddr4 2666mhz (1 khe, tối đa 24gb) ổ cứng: 256gb ssd m.2 nvme vga: đồ họa intel® uhd màn hình: 15.6 inch fhd (1920x1080), tn, anti-glare, led backlight, 220 nits, 16:9 aspect ratio pin: 4cell 45wh cân nặng: 1.8kg tính năng: bảo mật vân tay, đèn nền bàn phím os: freedos "
1012,laptop lenovo yoga s730-13iwl 81j0008svn,laptop,"laptop lenovo yoga s730-13iwl 81j0008svncpu: intel® core™ i5-8265u (1.60 ghz upto 3.90 ghz, 6mb) ram: 8g lpddr3 ổ cứng: 512gb ssd vga: intel graphics hd 620 màn hình: 13.3fhd os: windows 10 sl pin: 4cell 42whr tính năng: bảo mật vân tay, led keyboard "
1013,laptop lenovo v15-iil 82c500ssvn,laptop,"laptop lenovo v15-iil 82c500ssvncpu: intel® core™ i7-1065g7 (1.30ghz upto 3.90ghz, 8mb) ram: 8gb ddr4 2666mhz (1 khe) ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x2 vga: intel uhd graphics màn hình: 15.6 inch fhd (1920x1080) tn 220nits anti-glare pin: 2 cell int (30wh) cân nặng: 1.85 kg màu sắc: xám os: freedos "
1014,laptop lenovo thinkpad e490 20n8s0ck00,laptop,"laptop lenovo thinkpad e490 20n8s0ck00cpu: intel® core™ i5-8265u (1.60 upto 3.90ghz, 4 nhân 8 luồng, 6mb) ram: 4gb ddr4 hdd: 1tb 5400rpm vga: intel® uhd graphics 620 màn hình: 14.0\"" hd (1366 x 768) os: windows 10 home pin: 3cell 45whrs cân nặng: 1.75kg tính năng: bảo mật vân tay, "
1015,laptop lenovo ideapad s540-15iml 81ng004rvn,laptop,"laptop lenovo ideapad s540-15iml 81ng004rvncpu:intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb ddr4 (4gb ddr4 + 4gb ddr4) ổ cứng: 512gb ssd m.2 nvme vga: nvidia geforce mx250 2gb gddr5 màn hình: 15.6 inch fhd (1920x1080) ips pin: 3cell, 52.5wh cân nặng: 1.8 kg tính năng: bảo mật vân tay os: windows 10 home "
1016,laptop lenovo ideapad flex 5 14are05 81x2008xvn - xám,laptop,"laptop lenovo ideapad flex 5 14are05 81x2008xvn - xámcpu: amd ryzen™ 5-4500u (2.30ghz upto 4.00ghz, 8mb) ram: 8gb onboard ddr4 3200mhz ổ cứng: 512gb ssd m.2 2242 pcie nvme (combo m.2 2242/2280) vga: integrated amd radeon graphics màn hình: 14.0 inch fhd (1920 x 1080) 60hz, tn, surface glossy, aspect ratio 16:9 - cảm ứng pin: 3 cell, 52.5wh cân nặng: 1.542 kg tính năng: bảo mật vân tay, bút cảm ứng, đèn nền bàn phím màu sắc: xám os: windows 10 home 64 "
1017,laptop lenovo yoga duet7 13iml05 82as009avn,laptop,"laptop lenovo yoga duet7 13iml05 82as009avncpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb soldered ddr4-2666mhz ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x4 vga: integrated intel uhd graphics màn hình: 13 inch wqhd (2160x1350) ips 450nits glossy, dolby vision pin: 4 cell, 42wh cân nặng: 798.8g màu sắc: orchid os: windows 10 home 64 "
1018,laptop lenovo ideapad gaming 3 15arh05 82ey005uvn,laptop,"laptop lenovo ideapad gaming 3 15arh05 82ey005uvncpu: amd ryzen 7 4800h (2.90ghz upto 4.20ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4 3200mhz (2 khe) ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x4 vga: nvidia geforce gtx 1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 250nits anti-glare, 60hz pin: 3cell 45wh cân nặng: 2.2 kg os: windows 10 home 64 "
1019,laptop lenovo ideapad flex 5 14are05 81x2008yvn - xám,laptop,"laptop lenovo ideapad flex 5 14are05 81x2008yvn - xámcpu: amd ryzen™ 7-4700u (2.00ghz upto 4.10ghz, 8mb) ram: 8gb onboard ddr4 3200mhz ổ cứng: 512gb ssd m.2 2242 pcie nvme (combo m.2 2242/2280) vga: integrated amd radeon graphics màn hình: 14.0 inch fhd (1920 x 1080) 60hz, tn, surface glossy, aspect ratio 16:9 - cảm ứng pin: 3 cell, 52.5wh cân nặng: 1.542 kg tính năng: bảo mật vân tay, bút cảm ứng, đèn nền bàn phím màu sắc: xám os: windows 10 home 64 "
1020,laptop lenovo yoga duet7 13iml05 82as009bvn,laptop,"laptop lenovo yoga duet7 13iml05 82as009bvncpu: intel® core™ i7-10510u (1.80ghz upto 4.90ghz, 8mb) ram: 8gb soldered ddr4-2666mhz ổ cứng: 512gb ssd m.2 2242 pcie nvme 3.0x4 vga: integrated intel uhd graphics màn hình: 13 inch wqhd (2160x1350) ips 450nits glossy, dolby vision pin: 4 cell, 42wh cân nặng: 798.8g màu sắc: orchid tính năng: bút cảm ứng os: windows 10 home 64 "
1021,laptop lenovo legion 5 15arh05 82b500gtvn,laptop,"laptop lenovo legion 5 15arh05 82b500gtvncpu: amd ryzen™ 7-4800h (2.90ghz upto 4.20ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4-3200mhz (2 khe) ổ cứng: 512gb ssd m.2 2280 pcie nvme vga: nvidia geforce gtx 1650 ti 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 300nits anti-glare, 144hz, 100% srgb, dolby vision pin: 4cell, 60wh cân nặng: 2.3 kg tính năng: đèn nền bàn phím màu sắc: phantom black os: windows 10 home "
1022,laptop lenovo legion 5 15arh05 82b500nhvn,laptop,"laptop lenovo legion 5 15arh05 82b500nhvncpu: amd ryzen™ 7-4800h (2.90ghz upto 4.20ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4-3200mhz (2 khe) ổ cứng: 512gb ssd m.2 2280 pcie nvme vga: nvidia geforce gtx 1650 ti 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 300nits anti-glare, 144hz, 100% srgb, dolby vision pin: 4cell, 60wh cân nặng: 2.3 kg tính năng: đèn nền bàn phím màu sắc: phantom black os: windows 10 home "
1023,laptop lenovo legion 5 15arh05 82b500guvn,laptop,"laptop lenovo legion 5 15arh05 82b500guvncpu: amd ryzen™ 5-4600h (3.00ghz upto 4.00ghz, 8mb) ram: 8gb(1x 8gb) so-dimm ddr4-3200mhz (2 khe) ổ cứng: 512gb ssd m.2 2280 pcie nvme vga: nvidia geforce gtx 1650ti 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 300nits anti-glare, 144hz, 100% srgb, dolby vision pin: 4cell, 60wh cân nặng: 2.3 kg tính năng: đèn nền bàn phím màu sắc: phantom black os: windows 10 home "
1024,laptop hp pavilion 15-cs3008tu 8qp02pa,laptop,"laptop hp pavilion 15-cs3008tu 8qp02pacpu: intel® core™ i3-1005g1 (1.20ghz upto 3.40ghz, 4mb) ram: 4gb(1 x 4 gb) ddr4 2666mhz (2 khe) ổ cứng: 256gb pcie nvme m.2 ssd vga: intel® uhd graphics màn hình: 15.6\"" fhd (1920*1080) ips os: windows 10 home single language 64 pin: 3 cell, 41whr cân nặng: 1.85 kg "
